playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8476483,2025,Rickard Rakell,PIT,R,4on5,6,53.0,2.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8476483,2025,Rickard Rakell,PIT,R,5on4,6,1399.0,17.0,5.67,0.7,0.78,0.72,0.91,0.71,0.89,14.0,2.05,0.34,0.23,0.36,0.08,1.35,0.64,0.26,0.34,0.26,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.01,0.1,0.24,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.06,0.0,0.0,0.4,0.4,0.31,17.0,13.0,0.0,3.0,1.0,1.0,1.0,4.0,11.0,1.0,0.0,528.0,0.0,0.0,0.0,0.0,18.11,3.1,2.99,3.1,2.99,15.0,10.0,6.0,31.0,3.0,1.0,0.0,16.0,3.0,6.0,0.25,0.37,2.48,0.0,0.0,3.0,31.0,25.0,25.0,0.46,0.01,0.01,3.54,3.54,3.41,8.32,1.31,1.19,1.31,1.19,9.0,1.0,2.0,12.0,0.0,1.0,0.0,6.0,1.0,3.0,0.19,0.14,0.99,0.0,0.0,0.0,12.0,10.0,10.0,0.1,0.52,0.52,0.9,0.9,0.89,0.75,0.21,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8475786,2025,Zach Hyman,EDM,L,other,6,466.0,4.0,1.57,0.1,0.78,0.45,0.38,0.29,0.75,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,2.9,0.4,0.35,0.4,0.35,3.0,1.0,5.0,9.0,0.0,0.0,0.0,1.0,3.0,0.0,0.04,0.36,0.0,0.0,0.0,0.0,9.0,4.0,4.0,0.07,0.0,0.0,0.46,0.46,0.41,7.03,3.61,3.53,3.61,3.53,5.0,5.0,1.0,11.0,3.0,1.0,0.0,2.0,1.0,7.0,0.09,0.17,3.34,0.0,0.0,3.0,11.0,10.0,10.0,0.16,0.37,0.37,3.4,3.4,3.37,0.26,0.07,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
8475786,2025,Zach Hyman,EDM,L,all,6,6773.0,140.0,1.07,0.47,0.41,0.51,0.43,0.5,0.43,25.0,12.36,1.69,1.29,2.86,0.49,5.63,4.05,1.46,1.68,1.45,0.0,0.0,13.0,3.0,2.0,18.0,2.0,2.0,3.0,0.0,3.0,0.0,3.0,5.0,11.0,14.0,3.0,6.0,0.0,24.0,1.0,4.0,7.0,7.0,2.0,0.29,0.93,0.48,1.0,1.0,0.0,17.75,16.0,15.8,1.0,0.32,0.53,0.53,1.47,1.46,1.38,140.0,33.0,9.0,22.0,76.0,14.0,24.0,29.0,73.0,0.0,0.0,14976.0,6.0,2.0,1.0,3.0,62.93,7.35,6.94,7.34,6.92,59.0,25.0,33.0,117.0,8.0,6.0,0.0,51.0,26.0,7.0,1.56,3.12,2.67,1.0,4.0,3.0,115.5,84.0,83.4,1.09,1.1,1.1,7.34,7.31,7.07,60.7,8.12,7.96,8.09,7.92,62.0,21.0,29.0,112.0,11.0,4.0,2.0,57.0,15.0,11.0,1.4,1.79,4.93,2.0,3.0,6.0,109.91,83.0,82.21,0.87,1.63,1.63,7.36,7.31,7.22,9.83,13.88,210.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0
8475786,2025,Zach Hyman,EDM,L,5on5,6,5070.0,123.0,1.07,0.44,0.5,0.44,0.48,0.42,0.47,33.0,7.17,0.87,0.59,1.47,0.27,3.76,3.03,0.85,0.85,0.83,0.0,0.0,8.0,2.0,2.0,12.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,6.0,8.0,2.0,4.0,0.0,23.0,1.0,3.0,5.0,5.0,0.0,0.17,0.7,0.0,1.0,1.0,0.0,11.75,10.0,9.8,1.0,0.13,0.0,0.0,1.0,0.98,0.96,123.0,20.0,9.0,21.0,73.0,13.0,22.0,20.0,68.0,0.0,0.0,13095.0,4.0,2.0,1.0,3.0,36.71,2.7,2.67,2.69,2.66,36.0,13.0,27.0,76.0,4.0,1.0,0.0,36.0,12.0,1.0,0.96,1.51,0.23,1.0,3.0,0.0,74.5,49.0,48.4,0.44,0.23,0.23,2.91,2.88,2.86,49.31,3.41,3.33,3.37,3.3,51.0,16.0,28.0,95.0,6.0,2.0,1.0,51.0,14.0,2.0,1.26,1.62,0.53,2.0,3.0,1.0,92.91,67.0,66.21,0.64,0.41,0.41,3.64,3.59,3.53,9.15,9.22,202.0,223.0,0.25,0.3,3.0,5.0,2.0,4.0
8475786,2025,Zach Hyman,EDM,L,4on5,6,34.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.86,0.85,0.86,0.85,3.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.01,0.0,0.85,0.0,0.0,1.0,3.0,3.0,3.0,0.04,0.85,0.85,0.05,0.05,0.05,0.0,0.4,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8475786,2025,Zach Hyman,EDM,L,5on4,6,1203.0,12.0,1.02,0.95,0.0,0.91,0.0,0.91,0.0,15.0,5.19,0.82,0.69,1.39,0.22,1.86,1.01,0.61,0.82,0.61,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,5.0,6.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.11,0.23,0.48,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.19,0.53,0.53,0.48,0.48,0.42,12.0,11.0,0.0,1.0,0.0,0.0,2.0,7.0,3.0,0.0,0.0,97.0,2.0,0.0,0.0,0.0,23.32,4.25,3.91,4.25,3.91,20.0,11.0,1.0,32.0,4.0,5.0,0.0,14.0,11.0,6.0,0.56,1.25,2.44,0.0,1.0,3.0,32.0,31.0,31.0,0.58,0.87,0.87,3.97,3.97,3.8,2.23,0.25,0.25,0.25,0.25,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.03,0.0,0.21,0.0,0.0,1.0,3.0,3.0,3.0,0.02,0.0,0.0,0.27,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479369,2025,Andrew Peeke,BOS,D,other,6,149.0,3.0,1.9,0.53,0.33,0.43,0.38,0.5,0.38,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,796.0,0.0,0.0,0.0,1.0,1.52,0.11,0.11,0.11,0.11,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.02,0.0,0.0,0.14,0.14,0.14,1.34,0.1,0.1,0.1,0.1,2.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.03,0.0,0.0,0.13,0.13,0.13,2.7,5.37,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
8479369,2025,Andrew Peeke,BOS,D,all,6,7113.0,155.0,1.25,0.51,0.39,0.41,0.47,0.43,0.45,20.0,6.68,0.16,0.33,1.86,0.22,4.09,3.34,0.16,0.15,0.15,0.0,1.0,6.0,4.0,6.0,16.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,6.0,10.0,2.0,4.0,0.0,7.0,1.0,6.0,10.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,15.18,10.0,9.7,5.0,0.07,0.13,0.0,0.22,0.21,0.21,155.0,2.0,19.0,24.0,110.0,19.0,33.0,13.0,90.0,0.0,0.0,15041.0,4.0,8.0,4.0,12.0,57.54,5.16,5.04,5.2,5.07,56.0,21.0,27.0,104.0,5.0,8.0,2.0,56.0,16.0,5.0,1.52,2.32,1.32,1.0,4.0,0.0,102.19,77.0,76.09,0.75,1.46,1.53,4.38,4.41,4.37,73.88,4.91,4.78,4.93,4.81,72.0,32.0,44.0,148.0,4.0,5.0,0.0,91.0,10.0,3.0,2.65,1.27,0.98,3.0,1.0,0.0,150.7,104.0,105.46,1.2,0.59,0.59,5.51,5.53,5.44,10.91,16.77,230.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0
8479369,2025,Andrew Peeke,BOS,D,5on5,6,5783.0,127.0,1.25,0.59,0.42,0.46,0.47,0.48,0.45,17.0,6.01,0.15,0.31,1.76,0.21,3.84,2.74,0.15,0.13,0.13,0.0,0.0,5.0,4.0,6.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,5.0,9.0,2.0,4.0,0.0,5.0,0.0,4.0,9.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,14.18,9.0,8.7,3.0,0.06,0.0,0.0,0.2,0.19,0.19,127.0,2.0,13.0,21.0,91.0,19.0,22.0,12.0,74.0,0.0,0.0,11058.0,4.0,8.0,4.0,8.0,51.44,4.58,4.46,4.62,4.5,48.0,21.0,23.0,92.0,4.0,7.0,1.0,51.0,13.0,5.0,1.32,1.94,1.32,1.0,3.0,0.0,90.19,69.0,68.09,0.68,1.33,1.4,3.86,3.89,3.85,53.74,3.23,3.14,3.26,3.17,52.0,24.0,32.0,108.0,3.0,3.0,0.0,67.0,8.0,1.0,1.96,1.06,0.22,3.0,0.0,0.0,110.7,76.0,77.46,0.71,0.56,0.56,3.38,3.4,3.35,5.95,8.11,158.0,176.0,0.63,0.17,8.0,3.0,8.0,2.0
8479369,2025,Andrew Peeke,BOS,D,4on5,6,1178.0,24.0,1.25,0.23,0.05,0.2,0.08,0.19,0.1,14.0,0.68,0.01,0.02,0.1,0.02,0.26,0.59,0.01,0.01,0.01,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.01,0.13,0.0,0.02,0.02,0.02,24.0,0.0,6.0,3.0,15.0,0.0,8.0,1.0,15.0,0.0,0.0,1578.0,0.0,0.0,0.0,0.0,4.59,0.47,0.46,0.47,0.46,6.0,0.0,3.0,9.0,1.0,1.0,1.0,3.0,3.0,0.0,0.09,0.38,0.0,0.0,1.0,0.0,9.0,6.0,6.0,0.04,0.13,0.13,0.38,0.38,0.38,18.8,1.57,1.54,1.57,1.54,18.0,8.0,10.0,36.0,1.0,2.0,0.0,22.0,2.0,2.0,0.59,0.22,0.77,0.0,1.0,0.0,36.0,26.0,26.0,0.47,0.04,0.04,2.0,2.0,1.96,0.15,2.89,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
8479369,2025,Andrew Peeke,BOS,D,5on4,6,3.0,1.0,1.05,0.0,0.8,0.0,0.89,0.0,0.83,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.17,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8478519,2025,Anthony Cirelli,TBL,C,other,7,765.0,16.0,3.8,0.71,0.64,0.68,0.63,0.7,0.62,19.0,1.43,0.09,0.16,0.19,0.05,1.18,0.34,0.07,0.09,0.07,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.04,0.13,0.0,0.14,0.14,0.1,16.0,5.0,4.0,3.0,4.0,2.0,2.0,1.0,11.0,9.0,5.0,595.0,0.0,0.0,0.0,1.0,10.18,0.93,0.78,0.93,0.78,14.0,0.0,7.0,21.0,1.0,1.0,0.0,10.0,4.0,0.0,0.44,0.49,0.0,0.0,1.0,0.0,21.0,14.0,14.0,0.21,0.13,0.13,1.01,1.01,0.85,4.28,0.39,0.38,0.39,0.38,1.0,5.0,4.0,10.0,0.0,0.0,0.0,5.0,1.0,0.0,0.24,0.15,0.0,0.0,0.0,0.0,10.0,6.0,6.0,0.07,0.0,0.0,0.46,0.46,0.45,0.9,0.5,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8478519,2025,Anthony Cirelli,TBL,C,all,7,8338.0,206.0,3.8,0.37,0.57,0.49,0.59,0.48,0.6,29.0,5.03,0.49,0.39,1.06,0.19,3.15,1.72,0.46,0.48,0.45,2.0,0.0,5.0,2.0,3.0,10.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,5.0,7.0,1.0,2.0,83.0,16.0,2.0,3.0,5.0,2.0,0.0,0.21,0.28,0.0,0.0,0.0,0.0,9.8,7.0,6.83,1.0,0.09,0.25,0.0,0.58,0.56,0.53,206.0,33.0,46.0,37.0,90.0,21.0,14.0,18.0,153.0,83.0,76.0,18384.0,2.0,2.0,1.0,7.0,56.98,4.47,4.23,4.47,4.23,57.0,23.0,43.0,123.0,6.0,5.0,1.0,63.0,14.0,3.0,2.11,1.62,0.74,5.0,1.0,0.0,122.27,80.0,79.64,0.89,0.59,0.59,4.77,4.76,4.52,64.89,7.75,7.35,7.79,7.38,53.0,35.0,39.0,127.0,4.0,5.0,0.0,63.0,15.0,10.0,2.16,1.9,3.7,1.0,0.0,3.0,128.74,88.0,89.33,1.05,1.13,1.13,7.67,7.68,7.4,14.95,11.17,325.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
8478519,2025,Anthony Cirelli,TBL,C,5on5,7,5735.0,142.0,3.8,0.53,0.53,0.56,0.55,0.53,0.56,29.0,2.87,0.35,0.18,0.63,0.1,1.61,1.13,0.35,0.34,0.34,2.0,0.0,3.0,1.0,3.0,7.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,2.0,53.0,13.0,1.0,3.0,2.0,2.0,0.0,0.07,0.28,0.0,0.0,0.0,0.0,6.81,4.0,3.83,1.0,0.04,0.12,0.0,0.39,0.38,0.37,142.0,19.0,22.0,29.0,72.0,16.0,8.0,12.0,106.0,53.0,47.0,14214.0,2.0,2.0,1.0,3.0,42.3,3.08,3.03,3.09,3.03,41.0,19.0,33.0,93.0,5.0,4.0,1.0,48.0,10.0,2.0,1.43,1.13,0.52,5.0,0.0,0.0,92.27,60.0,59.64,0.56,0.46,0.46,3.18,3.18,3.14,39.12,2.78,2.73,2.82,2.76,32.0,21.0,20.0,73.0,1.0,2.0,0.0,43.0,9.0,1.0,1.4,1.1,0.28,1.0,0.0,0.0,74.74,53.0,54.33,0.48,0.36,0.36,2.91,2.92,2.89,8.81,7.78,224.0,186.0,0.02,0.14,4.0,5.0,1.0,3.0
8478519,2025,Anthony Cirelli,TBL,C,4on5,7,1548.0,35.0,3.8,0.0,0.0,0.02,0.03,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,20.0,4.0,11.0,2.0,3.0,4.0,26.0,18.0,8.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.48,3.82,3.59,3.82,3.59,16.0,9.0,15.0,40.0,3.0,2.0,0.0,13.0,5.0,7.0,0.43,0.65,2.75,0.0,0.0,3.0,40.0,25.0,25.0,0.44,0.44,0.44,3.82,3.82,3.59,0.0,2.64,1.0,30.0,0.0,0.15,0.0,2.0,0.0,2.0
8478519,2025,Anthony Cirelli,TBL,C,5on4,7,290.0,13.0,3.32,0.38,0.98,0.67,0.96,0.6,0.96,34.0,0.73,0.04,0.06,0.24,0.04,0.36,0.26,0.04,0.04,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.06,0.06,0.06,13.0,9.0,0.0,1.0,3.0,1.0,1.0,1.0,10.0,3.0,14.0,1960.0,0.0,0.0,0.0,3.0,4.5,0.46,0.42,0.46,0.42,2.0,4.0,2.0,8.0,0.0,0.0,0.0,5.0,0.0,1.0,0.24,0.0,0.22,0.0,0.0,0.0,8.0,6.0,6.0,0.12,0.0,0.0,0.58,0.58,0.53,3.01,0.76,0.65,0.76,0.65,4.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,2.0,0.09,0.0,0.67,0.0,0.0,0.0,4.0,4.0,4.0,0.06,0.34,0.34,0.48,0.48,0.46,4.77,0.12,66.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8479365,2025,Trent Frederic,EDM,C,other,4,15.0,0.0,-0.27,0.0,0.0,0.0,0.5,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8479365,2025,Trent Frederic,EDM,C,all,4,2206.0,61.0,-0.42,0.43,0.44,0.45,0.46,0.44,0.46,41.0,2.97,0.09,0.14,0.77,0.1,1.62,1.28,0.09,0.09,0.09,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,7.0,12.0,1.0,1.0,4.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,5.31,4.0,4.38,0.0,0.03,0.0,0.0,0.11,0.12,0.12,61.0,7.0,15.0,8.0,31.0,12.0,4.0,8.0,37.0,7.0,4.0,12343.0,0.0,0.0,0.0,1.0,15.94,1.08,1.07,1.1,1.09,17.0,5.0,10.0,32.0,0.0,0.0,0.0,19.0,2.0,1.0,0.53,0.28,0.27,0.0,0.0,0.0,32.3,22.0,22.34,0.21,0.0,0.0,1.28,1.31,1.29,19.82,1.41,1.4,1.39,1.38,13.0,15.0,11.0,39.0,3.0,2.0,0.0,24.0,2.0,2.0,0.51,0.22,0.69,2.0,0.0,1.0,38.98,28.0,28.33,0.25,0.42,0.42,1.24,1.25,1.24,10.82,13.96,195.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
